"","S1.1","S1.2","S1.3","S1.4","S1.5","S1.6","S1.7","S1.8","S1.9","S1.10","S1.11","S1.12","S1.13","S1.14","S1.15","S1.16","S1.17","S1.18","S2.1","S2.2","S2.3","S2.4","S2.5","S2.6","S2.7","S2.8","S2.9","S2.10","S2.11","S2.12","S2.13","S2.14","S2.15","S2.16","S2.17","S2.18","S3.1","S3.2","S3.3","S3.4","S3.5","S3.6","S3.7","S3.8","S3.9","S3.10","S3.11","S3.12","S3.13","S3.14","S3.15","S3.16","S3.17","S3.18","S4.1","S4.2","S4.3","S4.4","S4.5","S4.6","S4.7","S4.8","S4.9","S4.10","S4.11","S4.12","S4.13","S4.14","S4.15","S4.16","S4.17","S4.18","S5.1","S5.2","S5.3","S5.4","S5.5","S5.6","S5.7","S5.8","S5.9","S5.10","S5.11","S5.12","S5.13","S5.14","S5.15","S5.16","S5.17","S5.18"
"48",2322.034335,2215.158791,2401.371403,2496.796245,2117.434565,2347.767968,2247.285286,2242.577364,2459.855961,2427.591082,2239.398763,2212.348991,2309.632382,2238.603817,2233.878742,2228.054846,2023.407487,2399.289315,2267.404172,2619.364405,2427.255333,2326.31502,2512.774477,2672.413602,2235.369699,2529.08956,2808.031494,2391.4652,2316.046769,2701.682802,2314.17576,2646.535092,2633.463409,2132.542505,2265.470539,2584.380166,2742.996172,2335.053648,2568.614752,2795.740915,2617.242376,2598.061977,2536.952726,2554.17666,2790.747567,2362.741744,2422.543974,2390.154559,2497.711454,2404.657466,2461.233824,2298.186655,2364.880157,2537.103102,2193.262635,2213.878909,2229.069781,2295.433,2387.189234,2431.240359,2219.774555,2223.844998,2246.941387,2328.234654,1919.834948,2286.371094,2217.261484,2265.390589,2290.670691,2307.720466,2097.586187,2322.339544,2183.076748,2100.128174,2449.136283,2057.960878,2322.453412,2179.302766,1996.590647,2141.643613,1930.46988,2264.227695,2028.493612,2407.755829,2248.208994,2301.972354,2249.491174,2273.555042,2032.978262,2183.902155
"49",2344.730835,2233.282753,2423.722604,2520.420457,2131.850462,2361.163312,2263.228091,2253.234622,2476.727054,2443.992087,2253.990342,2224.878473,2329.583973,2255.818634,2251.025905,2249.371069,2044.813103,2415.765948,2259.410774,2608.505513,2424.046692,2317.61243,2508.044704,2667.336699,2231.96772,2521.640758,2810.377036,2388.677921,2310.658144,2701.703564,2309.772272,2638.678924,2628.747592,2130.430284,2264.592321,2585.225034,2748.539166,2336.748635,2567.495104,2798.221771,2621.37631,2605.866827,2539.439122,2558.616513,2791.22639,2368.953188,2425.52368,2395.394105,2503.508553,2407.144269,2470.19217,2302.021973,2368.039686,2544.439612,2227.708478,2247.481182,2265.499398,2333.681509,2429.569589,2471.206013,2256.675699,2261.702228,2278.400389,2364.420891,1951.950838,2326.997268,2257.18176,2306.006039,2330.08585,2340.370658,2127.077238,2358.448509,2225.164517,2142.370961,2500.140391,2099.56414,2363.89646,2222.671616,2036.774029,2178.056074,1968.42204,2304.320373,2070.683689,2457.90083,2294.611103,2347.361899,2297.362296,2317.670958,2072.499258,2229.18928
"50",2366.448184,2258.481228,2447.531961,2540.341866,2151.211004,2388.59162,2287.07563,2282.207666,2505.265308,2474.821582,2281.580019,2254.211889,2356.912148,2283.917254,2282.348325,2273.087723,2069.691291,2446.293507,2264.317298,2616.468263,2430.273209,2325.343427,2515.097494,2673.798043,2237.698234,2530.526168,2823.733223,2398.668046,2320.887122,2711.670145,2321.212193,2649.747312,2640.820359,2137.608955,2273.964272,2599.846773,2765.913308,2350.633481,2591.046507,2818.958878,2639.585306,2623.553945,2555.173528,2580.355492,2816.846319,2387.481914,2442.741395,2414.018689,2527.859576,2425.456805,2493.818361,2317.909856,2381.883409,2564.65518,2252.844745,2272.833844,2293.953342,2360.201757,2459.511795,2502.210473,2285.72505,2291.143748,2305.343716,2393.813455,1973.702872,2356.605605,2283.991153,2335.978824,2357.686713,2369.321088,2152.228859,2385.965441,2258.469675,2173.147645,2539.279862,2130.557602,2392.480689,2256.160669,2066.439294,2208.612111,1997.020791,2336.166942,2103.612301,2497.592582,2327.807764,2380.409893,2335.239747,2351.789113,2107.00299,2266.866263
"51",2388.398226,2284.715435,2475.026372,2564.609889,2175.058365,2410.883352,2306.912501,2306.446023,2530.052116,2497.625392,2304.828883,2278.439342,2382.589427,2309.322649,2307.925716,2298.089167,2097.5389,2477.123508,2264.607574,2617.712488,2429.655482,2328.270494,2521.952062,2678.929111,2239.869218,2536.121831,2833.747068,2405.893857,2326.505027,2718.508642,2328.372879,2654.648549,2649.377832,2143.823713,2281.45072,2612.749587,2770.292213,2359.509684,2602.207947,2829.90679,2649.87227,2634.576146,2568.325626,2592.876384,2832.01499,2401.028962,2456.852489,2426.075215,2541.857761,2437.984413,2508.971953,2330.182014,2391.870532,2576.317578,2268.761494,2289.903747,2311.667259,2379.416927,2482.068334,2522.362938,2308.541742,2311.101605,2323.391456,2414.339164,1990.997338,2377.006828,2305.19829,2355.227873,2375.108619,2390.074898,2168.434204,2402.470781,2283.165508,2196.597309,2568.655775,2152.91555,2413.373595,2281.593289,2088.002823,2225.695662,2019.708105,2360.968888,2128.101203,2522.681901,2350.384333,2400.665061,2359.984366,2376.009651,2132.017304,2290.695057
"52",2411.223873,2301.606387,2494.634016,2583.150845,2186.568986,2427.364758,2325.98752,2323.985252,2550.101596,2517.165196,2323.528206,2296.650592,2405.670893,2329.774824,2328.998588,2313.493918,2117.842767,2496.024796,2261.517249,2614.223244,2430.710365,2329.241958,2520.02679,2678.310623,2242.058298,2536.229226,2837.425994,2408.262957,2329.201546,2721.832138,2326.771361,2658.140816,2652.050818,2143.131215,2281.832476,2616.667782,2771.010778,2365.430299,2604.512473,2831.663838,2654.836345,2638.319383,2574.633327,2598.889495,2838.226157,2409.344433,2461.895606,2432.476531,2549.735555,2445.728368,2513.814427,2333.911453,2398.890335,2580.3246,2288.814249,2311.69731,2335.817097,2402.387009,2508.784125,2547.345997,2333.973663,2336.701723,2342.020135,2436.481676,2009.055198,2399.386619,2326.235413,2379.636286,2399.061204,2410.451054,2187.022982,2425.85239,2312.060095,2219.835344,2601.186374,2179.051026,2437.450603,2309.115314,2114.221087,2247.572225,2042.921799,2384.445128,2155.16876,2555.192175,2379.092247,2426.899509,2392.021789,2403.67816,2158.618197,2321.75617
"53",2430.957733,2323.787474,2513.941956,2601.046002,2201.513054,2448.196702,2344.004143,2343.245109,2574.036531,2538.617401,2347.769271,2318.349063,2429.911621,2352.156021,2354.592258,2334.386819,2141.228445,2522.491212,2264.091636,2618.807504,2433.169509,2326.837056,2523.519737,2683.311718,2246.201074,2539.25196,2846.06478,2414.192285,2334.235336,2726.921175,2330.564898,2663.210972,2659.153118,2147.997762,2287.361565,2624.805516,2781.172655,2366.573983,2610.340949,2839.683051,2666.24227,2646.094477,2585.228451,2608.657032,2850.253015,2417.88441,2472.948755,2439.739121,2558.939846,2456.260014,2526.234025,2342.992556,2404.690903,2591.271729,2300.995422,2326.514262,2350.747565,2414.232199,2524.802851,2563.012043,2350.897691,2352.688164,2356.136094,2453.650906,2024.076059,2418.149212,2344.670153,2392.842988,2413.948626,2425.881895,2195.472264,2441.664299,2329.245982,2237.683993,2623.002388,2195.099025,2448.559359,2326.867566,2131.120584,2261.066942,2059.264294,2403.154963,2174.133732,2577.427479,2397.181275,2442.234869,2414.075088,2419.996016,2177.185189,2340.709103
"54",2446.938707,2336.525286,2529.443023,2614.952105,2215.205561,2459.642672,2354.77638,2353.977483,2588.373049,2555.032718,2359.88569,2330.049798,2442.761207,2367.123669,2368.87739,2343.567948,2158.538482,2539.444076,2261.191198,2617.18385,2432.49369,2328.356563,2526.670909,2680.971237,2243.622054,2538.812425,2844.116245,2413.344799,2332.001997,2723.579196,2330.807575,2665.836982,2658.838278,2145.238396,2283.418668,2625.822874,2776.970728,2365.74524,2605.435884,2835.725413,2661.410672,2639.492251,2587.90819,2609.457479,2846.511051,2419.182831,2471.949982,2438.512711,2560.052725,2457.034369,2524.013332,2342.322173,2404.057066,2588.364113,2311.982378,2336.867638,2364.092674,2429.45306,2541.829136,2578.728827,2364.874098,2368.287705,2367.209369,2465.990221,2034.542064,2434.231084,2357.252996,2407.21236,2425.283852,2438.141136,2206.496438,2453.891294,2346.359674,2252.388941,2643.671197,2210.654925,2460.033304,2344.022828,2145.453345,2272.398181,2071.924809,2417.11911,2191.622039,2595.43463,2412.594263,2456.413775,2430.021197,2435.25637,2193.654258,2353.632155
"55",2461.669478,2351.343367,2547.883981,2630.489536,2229.80443,2476.453711,2373.759199,2375.252652,2606.403797,2574.738088,2379.655696,2349.374013,2465.17242,2385.249621,2385.57831,2362.57319,2176.313601,2561.83676,2265.273204,2619.979155,2436.792513,2331.413651,2529.052924,2684.314724,2246.345535,2541.163481,2849.971463,2414.775254,2335.701514,2728.362316,2334.043635,2669.206644,2663.032704,2147.369772,2284.320941,2629.976765,2779.007963,2367.597709,2609.080597,2841.884711,2661.956467,2644.069915,2592.489563,2611.897265,2850.880234,2422.452541,2476.6232,2443.407344,2565.342246,2462.358638,2529.983185,2344.46443,2406.140163,2593.216587,2319.165875,2343.30553,2373.03977,2437.80883,2551.707208,2589.40082,2376.340806,2377.90063,2374.683872,2475.508628,2041.504343,2444.907075,2367.183026,2414.720064,2435.368839,2444.721746,2210.888279,2462.362139,2358.297472,2264.919304,2659.411505,2221.130615,2469.017962,2354.279427,2156.903862,2279.301639,2081.669709,2426.461008,2201.940898,2610.291126,2424.333869,2467.382107,2445.149104,2443.974728,2207.553534,2368.033375
"56",2470.16681,2356.600586,2558.570026,2634.081196,2236.510154,2485.041801,2378.193052,2382.487678,2615.227474,2579.204926,2386.937815,2357.571228,2473.000161,2395.54142,2396.98228,2370.667727,2188.850205,2570.76406,2261.103758,2617.666571,2430.039334,2327.868015,2528.020089,2678.346254,2243.804298,2539.99178,2847.267679,2413.293738,2332.915067,2724.88072,2331.954006,2666.311914,2660.862934,2145.547535,2281.763099,2628.00968,2775.989569,2363.454196,2602.082787,2835.497394,2658.860592,2642.752493,2590.548623,2610.886225,2845.60348,2420.545048,2477.416846,2439.351579,2563.258237,2460.3249,2524.818492,2344.322077,2401.94448,2589.815493,2318.342122,2343.218911,2374.347382,2436.412959,2550.561359,2592.298402,2377.679062,2376.512915,2373.529679,2475.129387,2042.34741,2448.827979,2368.647596,2413.745498,2435.495761,2443.788264,2210.28485,2464.157316,2361.099579,2271.714169,2666.720338,2225.920144,2469.57923,2356.062122,2157.546584,2280.129604,2083.725524,2429.514737,2210.434513,2617.373167,2428.758994,2471.842423,2448.36021,2446.198522,2207.259049,2370.053601
"57",2480.537154,2372.305239,2571.181978,2644.391731,2243.971524,2493.221808,2386.22749,2394.433488,2630.15828,2593.731531,2401.625097,2370.686062,2487.49212,2408.179623,2412.408098,2379.987905,2204.610197,2587.927466,2260.315467,2617.512932,2429.040455,2327.114214,2528.41401,2678.79412,2243.942969,2539.388767,2845.034525,2413.915129,2333.037316,2725.572244,2330.585474,2665.297532,2660.985914,2144.436129,2281.495986,2629.667728,2777.221945,2364.124763,2602.855431,2836.698487,2662.598076,2639.886108,2594.059409,2612.825957,2846.096832,2421.480725,2478.116037,2440.215914,2565.171495,2461.871729,2525.805463,2342.269176,2406.387761,2589.080936,2324.86253,2350.448756,2382.247625,2445.620115,2563.712888,2600.999918,2388.919144,2387.819251,2380.734351,2483.337174,2050.533033,2458.534085,2378.738985,2426.989985,2445.291407,2451.402049,2217.373381,2474.71941,2371.329419,2277.604992,2677.845574,2233.433123,2478.855707,2368.199511,2166.303239,2286.521326,2092.064583,2437.82988,2218.637834,2627.888111,2438.673634,2479.370648,2460.008525,2456.759356,2220.523124,2379.72678
"58",2487.038625,2384.034606,2580.273765,2646.708629,2250.81983,2500.414806,2395.442277,2402.954453,2642.462287,2603.720153,2409.890187,2380.183282,2501.204684,2419.236044,2426.152557,2391.295294,2218.79044,2601.829882,2260.878325,2615.344396,2431.797517,2331.315328,2531.450581,2680.34647,2246.464843,2542.058838,2847.305171,2415.115133,2334.578343,2727.620785,2330.953083,2666.203977,2665.207266,2146.666244,2281.57974,2632.722298,2777.212541,2365.91951,2608.027885,2836.937377,2657.634332,2641.59548,2595.561857,2614.316337,2848.443901,2427.076938,2478.18382,2440.86024,2568.323265,2465.67606,2529.085427,2346.930103,2407.808799,2592.10218,2326.527866,2353.85278,2384.930936,2448.667717,2570.494259,2606.858666,2394.996656,2394.198041,2384.626034,2483.036722,2053.982731,2459.984453,2380.704698,2431.275705,2446.55898,2461.593001,2221.72871,2464.517278,2375.633561,2280.266898,2680.880891,2235.759706,2482.556804,2371.609859,2171.547247,2284.068371,2092.544766,2441.385621,2221.532589,2630.971643,2442.806028,2481.643405,2467.368932,2460.749183,2229.602724,2380.59447
"59",2488.17487,2380.645552,2581.051542,2653.041499,2252.157782,2504.682282,2398.187951,2407.603606,2644.645621,2611.665156,2414.451964,2384.238882,2507.719869,2425.167294,2431.493078,2395.853532,2226.104294,2609.204678,2260.883011,2606.795507,2425.863062,2324.612356,2528.00188,2675.036745,2241.161814,2535.247722,2842.732302,2411.44256,2330.774437,2720.493644,2326.782686,2662.267188,2659.913923,2143.390691,2278.305077,2628.517621,2775.680373,2362.668438,2602.025752,2835.893172,2655.316405,2638.60666,2592.263796,2612.362511,2845.952744,2422.044515,2474.555481,2438.581744,2563.402,2460.071605,2526.769359,2343.568453,2401.473622,2589.513788,2325.573062,2354.940538,2385.32334,2447.520219,2574.594959,2606.198037,2400.21272,2396.736687,2387.014125,2485.522952,2054.190008,2460.717392,2383.944582,2435.827212,2446.261789,2464.386266,2220.757809,2472.039437,2375.631624,2279.733588,2682.633658,2236.035756,2482.573406,2376.850573,2179.161315,2287.542441,2100.578441,2440.104229,2223.245123,2631.803246,2444.297545,2483.279891,2470.83109,2466.411869,2232.538294,2388.047776
"60",2498.908714,2394.180104,2594.019162,2661.097675,2260.385529,2512.003334,2406.527839,2418.638063,2653.65738,2623.298102,2428.013576,2391.815375,2523.204988,2438.16416,2439.441166,2409.14747,2243.074651,2622.065645,2257.558175,2611.323508,2429.0187,2325.574577,2530.169495,2679.066507,2241.809548,2538.824066,2845.904009,2416.615723,2332.738466,2724.363004,2330.327055,2665.605798,2665.093629,2146.513937,2282.243918,2631.047258,2771.542458,2366.00192,2601.91603,2835.972962,2656.890041,2639.249439,2594.149605,2615.6629,2847.967704,2424.358695,2479.899029,2444.870175,2568.980461,2465.575048,2532.906209,2346.022332,2402.240255,2591.86061,2326.24515,2355.027208,2387.941006,2449.793101,2574.511445,2607.079499,2402.756706,2400.529876,2389.572619,2488.827864,2055.770985,2463.171599,2381.696867,2440.480192,2448.067165,2464.944574,2220.150232,2474.707174,2375.037713,2279.681476,2685.313789,2238.184048,2483.327224,2379.585242,2180.783202,2290.187141,2101.738335,2441.739323,2223.267913,2631.756639,2445.631041,2485.609933,2473.944358,2470.256515,2235.07367,2392.073598
